policy_id,vehicle_age,driver_age,bonus_malus,vehicle_class,region,displacement_cc,annual_mileage_km,exposure_usd,log10_exposure_usd,duration,log_duration,class_B,class_C,class_D,is_urban,is_suburban,capped_claims_usd,capped_claims_kusd
1636,11.0,23.0,128.9,B,Urban,1481.0,18238.0,82800.0,4.918,0.8489,-0.163762,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1637,3.0,23.0,86.6,C,Rural,1319.0,41005.0,68900.0,4.8382,0.8098,-0.21102,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1638,13.0,22.0,260.7,C,Rural,3914.0,48662.0,66500.0,4.8228,0.9013,-0.103916,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1639,3.0,63.0,288.2,D,Urban,4521.0,34235.0,30500.0,4.4843,0.9805,-0.019686,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1640,5.0,36.0,165.8,D,Urban,3031.0,24916.0,34200.0,4.534,0.8888,-0.117848,0.0,0.0,1.0,1.0,0.0,31027.66,31.0277
1641,15.0,36.0,57.1,C,Urban,4045.0,35356.0,50700.0,4.705,0.9193,-0.084189,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1642,1.0,18.0,295.5,A,Urban,1989.0,40113.0,47600.0,4.6776,0.5833,-0.539112,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1643,9.0,74.0,111.8,B,Urban,3260.0,10070.0,180500.0,5.2565,0.8742,-0.134466,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1644,12.0,43.0,151.7,B,Suburban,2640.0,24588.0,92600.0,4.9666,0.8053,-0.21655,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1645,2.0,64.0,238.5,B,Suburban,1168.0,43579.0,49000.0,4.6902,0.8476,-0.165354,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1646,6.0,59.0,80.0,A,Urban,2847.0,36744.0,180100.0,5.2555,0.7684,-0.263484,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1647,7.0,26.0,71.6,B,Suburban,4357.0,11920.0,107200.0,5.0302,0.8988,-0.106712,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1648,13.0,64.0,57.7,A,Urban,1017.0,38985.0,25300.0,4.4031,0.9138,-0.090105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1649,20.0,49.0,325.0,A,Rural,2804.0,35035.0,20000.0,4.301,0.9123,-0.091841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,17.0,53.0,143.4,C,Rural,4468.0,16909.0,26000.0,4.415,0.74,-0.301127,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1651,3.0,29.0,248.2,B,Urban,4118.0,20480.0,120700.0,5.0817,0.7892,-0.236718,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1652,0.0,67.0,346.8,B,Suburban,2872.0,19148.0,153000.0,5.1847,0.6336,-0.456279,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1653,1.0,72.0,250.8,B,Rural,1520.0,49696.0,20000.0,4.301,0.843,-0.170782,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1654,12.0,41.0,207.5,B,Urban,4364.0,13267.0,127000.0,5.1038,0.8675,-0.142188,1.0,0.0,0.0,1.0,0.0,5523.69,5.5237
1655,3.0,23.0,206.3,A,Urban,1443.0,42324.0,123200.0,5.0906,0.8998,-0.105623,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1656,4.0,67.0,163.1,B,Suburban,1963.0,28879.0,229000.0,5.3598,0.6407,-0.445235,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1657,17.0,69.0,229.9,A,Urban,1322.0,44623.0,160400.0,5.2052,0.7074,-0.346194,0.0,0.0,0.0,1.0,0.0,30193.38,30.1934
1658,18.0,47.0,337.6,C,Urban,2728.0,49184.0,221200.0,5.3448,0.8092,-0.211668,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1659,17.0,51.0,286.4,A,Suburban,3443.0,48249.0,110900.0,5.0449,0.9437,-0.057925,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1660,5.0,30.0,177.3,D,Urban,4274.0,43441.0,107900.0,5.033,0.9446,-0.057014,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1661,13.0,21.0,149.7,C,Urban,2738.0,23611.0,57300.0,4.7582,0.9178,-0.085763,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1662,12.0,72.0,315.1,B,Rural,4877.0,17207.0,144600.0,5.1602,0.943,-0.058715,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1663,3.0,46.0,90.7,A,Urban,3303.0,19377.0,25800.0,4.4116,0.7562,-0.27944,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1664,11.0,33.0,304.9,B,Suburban,3339.0,34391.0,67100.0,4.8267,0.3878,-0.947296,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1665,11.0,58.0,126.5,C,Suburban,1536.0,20384.0,115500.0,5.0626,0.6598,-0.415783,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1666,8.0,19.0,264.7,C,Urban,1598.0,24570.0,231400.0,5.3644,0.705,-0.349614,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1667,15.0,22.0,291.9,C,Suburban,3222.0,8588.0,51200.0,4.7093,0.9284,-0.074324,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1668,14.0,32.0,193.1,D,Suburban,3828.0,39696.0,162500.0,5.2109,0.9109,-0.093298,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1669,11.0,44.0,107.7,B,Urban,1660.0,10016.0,64100.0,4.8069,0.9028,-0.102221,1.0,0.0,0.0,1.0,0.0,978.41,0.9784
1670,15.0,39.0,303.4,C,Suburban,2833.0,20166.0,165200.0,5.218,0.8321,-0.183847,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1671,16.0,28.0,160.3,B,Rural,2296.0,31570.0,39500.0,4.5966,0.8132,-0.206824,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1672,11.0,38.0,146.2,B,Rural,2643.0,28903.0,134100.0,5.1274,0.9,-0.105325,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,5.0,37.0,203.0,B,Urban,1733.0,45191.0,69500.0,4.842,0.9223,-0.080877,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1674,15.0,48.0,180.5,C,Urban,1391.0,34641.0,29100.0,4.4639,0.8491,-0.163541,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1675,15.0,50.0,254.9,A,Suburban,2146.0,40507.0,66300.0,4.8215,0.8102,-0.21049,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1676,20.0,69.0,91.2,A,Rural,4449.0,18655.0,215900.0,5.3343,0.7577,-0.277511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,3.0,64.0,180.7,A,Rural,4182.0,10952.0,33200.0,4.5211,0.713,-0.338233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1678,8.0,34.0,317.5,D,Urban,1227.0,38450.0,22900.0,4.3598,0.8216,-0.196483,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1679,19.0,70.0,60.8,B,Rural,1169.0,11911.0,103200.0,5.0137,0.9394,-0.062491,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,10.0,48.0,187.2,B,Urban,2870.0,42537.0,20000.0,4.301,0.8499,-0.162664,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1681,19.0,28.0,248.2,B,Urban,1965.0,47436.0,262000.0,5.4183,0.5037,-0.685861,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1682,0.0,37.0,316.3,B,Suburban,4258.0,17732.0,256700.0,5.4094,0.5637,-0.573226,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1683,0.0,61.0,228.1,D,Urban,2842.0,39245.0,172100.0,5.2358,0.9532,-0.047907,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1684,16.0,65.0,297.3,D,Suburban,4381.0,24680.0,74300.0,4.871,0.9111,-0.093079,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1685,7.0,39.0,116.8,C,Urban,1254.0,18455.0,284100.0,5.4535,0.6884,-0.373404,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1686,10.0,27.0,155.8,C,Suburban,4874.0,24401.0,220000.0,5.3424,0.9474,-0.054085,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1687,8.0,29.0,332.6,A,Rural,4022.0,34105.0,49000.0,4.6902,0.7004,-0.356145,0.0,0.0,0.0,0.0,0.0,14067.25,14.0672
1688,8.0,24.0,315.8,A,Urban,3874.0,49463.0,237100.0,5.3749,0.6013,-0.50865,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1689,19.0,58.0,217.4,B,Suburban,4749.0,18502.0,36200.0,4.5587,0.8453,-0.168122,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1690,1.0,47.0,192.6,C,Suburban,2775.0,36767.0,64100.0,4.8069,0.7779,-0.251175,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1691,16.0,44.0,185.3,A,Urban,1425.0,20069.0,20000.0,4.301,0.9026,-0.102476,0.0,0.0,0.0,1.0,0.0,3664.57,3.6646
1692,18.0,56.0,67.6,C,Suburban,2887.0,16313.0,84300.0,4.9258,0.7114,-0.34045,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1693,13.0,66.0,317.7,A,Suburban,4224.0,33433.0,59300.0,4.7731,0.8959,-0.109911,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1694,8.0,64.0,295.4,A,Urban,4410.0,39258.0,52200.0,4.7177,0.8155,-0.20399,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1695,3.0,25.0,186.9,A,Rural,2852.0,37282.0,65700.0,4.8176,0.766,-0.266622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,14.0,52.0,133.8,C,Urban,3876.0,47416.0,47200.0,4.6739,0.7466,-0.292233,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1697,9.0,69.0,152.9,C,Urban,1837.0,9832.0,77500.0,4.8893,0.9069,-0.097727,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1698,3.0,62.0,86.9,B,Urban,1768.0,29330.0,209400.0,5.321,0.5469,-0.603526,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1699,7.0,37.0,266.5,C,Suburban,3262.0,18088.0,32100.0,4.5065,0.5233,-0.64763,0.0,1.0,0.0,0.0,1.0,15004.36,15.0044
1700,20.0,40.0,217.0,C,Rural,2571.0,41763.0,149500.0,5.1746,0.6731,-0.395806,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1701,5.0,69.0,120.2,B,Urban,1476.0,7791.0,89100.0,4.9499,0.704,-0.351024,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1702,3.0,19.0,236.9,C,Urban,3998.0,12911.0,101200.0,5.0052,0.9457,-0.055817,0.0,1.0,0.0,1.0,0.0,1623.56,1.6236
1703,14.0,48.0,343.8,A,Urban,3035.0,39741.0,73200.0,4.8645,0.5492,-0.599226,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1704,4.0,24.0,86.7,B,Suburban,2986.0,20959.0,42200.0,4.6253,0.7829,-0.244714,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1705,19.0,69.0,187.5,A,Urban,1595.0,35681.0,107100.0,5.0298,0.9241,-0.078952,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1706,18.0,20.0,198.2,B,Urban,1813.0,49933.0,113600.0,5.0554,0.9014,-0.103786,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1707,20.0,19.0,100.0,B,Urban,3709.0,25693.0,39500.0,4.5966,0.8414,-0.172724,1.0,0.0,0.0,1.0,0.0,5225.97,5.226
1708,19.0,37.0,209.5,A,Urban,4378.0,28984.0,25700.0,4.4099,0.8301,-0.186188,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1709,5.0,29.0,231.8,B,Suburban,1544.0,48890.0,80300.0,4.9047,0.7042,-0.350629,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1710,4.0,46.0,97.2,C,Suburban,4212.0,38588.0,137200.0,5.1374,0.9226,-0.080544,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1711,7.0,35.0,96.4,B,Urban,4110.0,13854.0,167600.0,5.2243,0.8645,-0.145626,1.0,0.0,0.0,1.0,0.0,22259.33,22.2593
1712,9.0,38.0,306.9,A,Urban,4223.0,41194.0,196400.0,5.2931,0.8499,-0.162607,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1713,18.0,50.0,143.4,A,Urban,3243.0,28214.0,100900.0,5.0039,0.9173,-0.086366,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1714,15.0,50.0,239.1,B,Suburban,2278.0,40432.0,60800.0,4.7839,0.8841,-0.123215,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1715,13.0,72.0,238.0,C,Urban,4038.0,31935.0,74900.0,4.8745,0.6867,-0.375893,0.0,1.0,0.0,1.0,0.0,697.34,0.6973
1716,18.0,45.0,301.8,D,Urban,2816.0,15230.0,27700.0,4.4425,0.9919,-0.008139,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1717,13.0,50.0,272.0,A,Suburban,1732.0,41650.0,43400.0,4.6375,0.7594,-0.275215,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1718,7.0,57.0,302.2,C,Urban,2490.0,5091.0,71900.0,4.8567,0.8106,-0.209987,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1719,8.0,28.0,237.6,B,Suburban,2722.0,44961.0,60600.0,4.7825,0.8057,-0.216025,1.0,0.0,0.0,0.0,1.0,15522.89,15.5229
1720,10.0,56.0,184.8,D,Urban,2922.0,41837.0,80700.0,4.9069,0.9074,-0.09712,0.0,0.0,1.0,1.0,0.0,13906.4,13.9064
1721,1.0,67.0,168.1,A,Urban,4570.0,48656.0,25000.0,4.3979,0.7028,-0.352628,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1722,15.0,36.0,163.7,B,Suburban,2527.0,6599.0,29900.0,4.4757,0.9483,-0.053109,1.0,0.0,0.0,0.0,1.0,3225.97,3.226
1723,13.0,28.0,175.5,B,Urban,1996.0,24694.0,139500.0,5.1446,0.5621,-0.576124,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1724,15.0,38.0,88.8,A,Urban,4842.0,12611.0,38500.0,4.5855,0.8427,-0.171163,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1725,11.0,33.0,177.2,A,Rural,1816.0,21830.0,43700.0,4.6405,0.8799,-0.127987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,16.0,51.0,166.8,A,Urban,847.0,21191.0,80900.0,4.9079,0.886,-0.121093,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1727,19.0,68.0,60.4,B,Rural,4369.0,31890.0,35600.0,4.5514,0.8085,-0.212538,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1728,11.0,52.0,132.5,C,Urban,4809.0,24684.0,181700.0,5.2594,0.8439,-0.169779,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1729,9.0,25.0,275.6,C,Rural,3665.0,48451.0,27400.0,4.4378,0.7745,-0.255581,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1730,2.0,36.0,223.4,A,Rural,2512.0,17500.0,75100.0,4.8756,0.8812,-0.126417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1731,16.0,57.0,291.9,D,Urban,3084.0,23844.0,41200.0,4.6149,0.9123,-0.09182,0.0,0.0,1.0,1.0,0.0,4636.55,4.6366
1732,18.0,37.0,212.8,B,Suburban,4294.0,36529.0,85000.0,4.9294,0.8568,-0.154562,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1733,14.0,52.0,306.2,D,Suburban,4518.0,17444.0,50400.0,4.7024,0.7939,-0.23078,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1734,18.0,58.0,288.8,A,Urban,1231.0,37571.0,73600.0,4.8669,0.6995,-0.357369,0.0,0.0,0.0,1.0,0.0,12631.73,12.6317
1735,18.0,37.0,79.5,C,Urban,4446.0,36892.0,199200.0,5.2993,0.767,-0.2653,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1736,16.0,55.0,343.1,D,Rural,3393.0,37051.0,43300.0,4.6365,0.9514,-0.049783,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1737,10.0,41.0,54.4,C,Suburban,936.0,35378.0,43000.0,4.6335,0.9123,-0.091812,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1738,2.0,25.0,229.1,C,Rural,1256.0,41786.0,58300.0,4.7657,0.9719,-0.028498,0.0,1.0,0.0,0.0,0.0,7206.84,7.2068
1739,0.0,39.0,287.8,B,Rural,991.0,49772.0,243900.0,5.3872,0.9199,-0.083438,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,4.0,43.0,149.6,C,Rural,4784.0,7490.0,69800.0,4.8439,0.7501,-0.287604,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1741,9.0,18.0,229.6,B,Suburban,2591.0,27372.0,201300.0,5.3038,0.822,-0.196005,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1742,15.0,69.0,158.6,B,Suburban,3806.0,41589.0,65100.0,4.8136,0.8031,-0.219275,1.0,0.0,0.0,0.0,1.0,3203.8,3.2038
1743,9.0,48.0,68.2,D,Rural,807.0,5002.0,194300.0,5.2885,0.8365,-0.178578,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1744,0.0,20.0,52.5,A,Suburban,4131.0,29532.0,103900.0,5.0166,0.7449,-0.2945,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1745,4.0,68.0,78.5,B,Urban,2825.0,34691.0,116900.0,5.0678,0.9863,-0.013782,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1746,20.0,67.0,79.5,D,Suburban,4679.0,13628.0,23800.0,4.3766,0.937,-0.065093,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1747,20.0,18.0,233.3,A,Urban,2988.0,23037.0,21100.0,4.3243,0.9128,-0.091261,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1748,7.0,27.0,207.8,A,Rural,4113.0,40525.0,176600.0,5.247,0.8038,-0.218347,0.0,0.0,0.0,0.0,0.0,19027.44,19.0274
1749,16.0,39.0,186.6,A,Suburban,3444.0,8001.0,174800.0,5.2425,0.7068,-0.347035,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1750,15.0,47.0,257.6,C,Suburban,2986.0,11069.0,500000.0,5.699,0.8804,-0.127332,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1751,19.0,60.0,55.0,D,Urban,4783.0,41813.0,22800.0,4.3579,0.8934,-0.112736,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1752,18.0,42.0,131.3,A,Suburban,2882.0,41414.0,110600.0,5.0438,0.706,-0.348085,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1753,13.0,53.0,283.2,B,Urban,4548.0,31568.0,33100.0,4.5198,0.7342,-0.308908,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1754,8.0,18.0,323.0,B,Suburban,952.0,23728.0,41500.0,4.618,0.8181,-0.20072,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1755,13.0,56.0,181.5,C,Suburban,3561.0,9754.0,50200.0,4.7007,0.818,-0.200862,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1756,6.0,71.0,74.4,C,Urban,4629.0,41515.0,101800.0,5.0077,0.8226,-0.195324,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1757,7.0,48.0,289.6,D,Urban,4577.0,15879.0,44100.0,4.6444,0.821,-0.197269,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1758,12.0,44.0,315.6,A,Suburban,2837.0,46094.0,77000.0,4.8865,0.7322,-0.311716,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1759,11.0,35.0,174.1,A,Urban,2783.0,39913.0,145900.0,5.1641,0.6693,-0.401573,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1760,12.0,73.0,123.0,B,Rural,4204.0,8642.0,184900.0,5.2669,0.6241,-0.471419,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1761,8.0,19.0,63.2,B,Rural,2207.0,33597.0,130500.0,5.1156,0.7589,-0.275939,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1762,8.0,34.0,227.3,B,Suburban,4736.0,46428.0,107700.0,5.0322,0.8203,-0.198101,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1763,0.0,26.0,323.0,A,Urban,1853.0,44563.0,67000.0,4.8261,0.9292,-0.073424,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1764,12.0,68.0,253.4,A,Urban,1112.0,32601.0,47600.0,4.6776,0.808,-0.213164,0.0,0.0,0.0,1.0,0.0,4356.54,4.3565
1765,12.0,45.0,145.2,D,Rural,4042.0,12738.0,115400.0,5.0622,0.9423,-0.059472,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1766,19.0,71.0,242.9,A,Rural,2500.0,35611.0,32400.0,4.5105,0.9468,-0.054707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1767,10.0,56.0,299.6,B,Urban,2294.0,34976.0,82500.0,4.9165,0.9259,-0.077028,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1768,9.0,50.0,192.7,C,Suburban,2148.0,31493.0,31700.0,4.5011,0.4866,-0.720233,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1769,1.0,48.0,295.9,A,Urban,4918.0,16958.0,72600.0,4.8609,0.9239,-0.079159,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1770,4.0,29.0,167.6,A,Urban,3201.0,45513.0,32300.0,4.5092,0.8212,-0.197009,0.0,0.0,0.0,1.0,0.0,313.36,0.3134
1771,7.0,50.0,154.6,B,Rural,4966.0,27616.0,54400.0,4.7356,0.9176,-0.085969,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1772,7.0,57.0,224.9,B,Rural,2243.0,18370.0,43700.0,4.6405,0.6505,-0.430054,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,7.0,73.0,189.4,A,Rural,2539.0,16485.0,39700.0,4.5988,0.9661,-0.034525,0.0,0.0,0.0,0.0,0.0,14863.83,14.8638
1774,8.0,49.0,343.1,B,Urban,1689.0,17646.0,69900.0,4.8445,0.6209,-0.476538,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1775,16.0,72.0,204.9,A,Urban,2608.0,25749.0,20000.0,4.301,0.9319,-0.070488,0.0,0.0,0.0,1.0,0.0,11566.64,11.5666
1776,2.0,72.0,165.6,A,Rural,1060.0,15388.0,20000.0,4.301,0.6804,-0.385044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,6.0,48.0,168.5,A,Suburban,802.0,28284.0,142700.0,5.1544,0.7708,-0.260364,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1778,3.0,43.0,214.4,A,Urban,2703.0,13641.0,84400.0,4.9263,0.8443,-0.169266,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1779,6.0,26.0,156.5,B,Suburban,3933.0,17193.0,42000.0,4.6232,0.8936,-0.112452,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1780,14.0,33.0,266.9,D,Urban,2636.0,10385.0,163500.0,5.2135,0.8419,-0.172125,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1781,0.0,68.0,164.2,A,Suburban,2976.0,21083.0,45000.0,4.6532,0.8133,-0.206643,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1782,7.0,26.0,165.2,B,Rural,2672.0,23269.0,47200.0,4.6739,0.9524,-0.048731,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,0.0,41.0,235.1,B,Urban,3013.0,23167.0,40100.0,4.6031,0.8756,-0.132817,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1784,20.0,58.0,68.3,C,Urban,4058.0,37620.0,344700.0,5.5374,0.6262,-0.468081,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1785,15.0,31.0,246.6,B,Suburban,4176.0,26751.0,90500.0,4.9566,0.7965,-0.227506,1.0,0.0,0.0,0.0,1.0,6723.43,6.7234
1786,5.0,74.0,201.5,A,Suburban,4320.0,36185.0,87700.0,4.943,0.8466,-0.1665,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1787,4.0,55.0,185.9,B,Urban,1692.0,6491.0,108900.0,5.037,0.851,-0.161336,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1788,2.0,19.0,265.8,A,Urban,2723.0,24646.0,20000.0,4.301,0.9437,-0.057991,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1789,9.0,32.0,277.5,C,Suburban,4290.0,9041.0,46600.0,4.6684,0.8829,-0.124567,0.0,1.0,0.0,0.0,1.0,11494.01,11.494
1790,15.0,60.0,303.9,A,Urban,4756.0,25795.0,107900.0,5.033,0.7154,-0.33485,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1791,12.0,68.0,162.4,C,Suburban,3081.0,32684.0,74800.0,4.8739,0.7104,-0.341903,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1792,18.0,71.0,148.1,B,Suburban,2871.0,40853.0,437800.0,5.6413,0.5791,-0.546312,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1793,7.0,67.0,264.3,C,Urban,4011.0,29760.0,48900.0,4.6893,0.8926,-0.113573,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1794,5.0,22.0,224.5,A,Suburban,4965.0,22078.0,159500.0,5.2028,0.8402,-0.174143,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1795,10.0,60.0,239.5,C,Suburban,2589.0,16901.0,142900.0,5.155,0.775,-0.254829,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1796,4.0,24.0,216.7,C,Suburban,1493.0,48085.0,84100.0,4.9248,0.8269,-0.190055,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1797,20.0,22.0,281.8,B,Suburban,4304.0,13923.0,97200.0,4.9877,0.4934,-0.706498,1.0,0.0,0.0,0.0,1.0,680.38,0.6804
1798,3.0,58.0,107.0,A,Urban,3784.0,6909.0,59500.0,4.7745,0.5256,-0.643263,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1799,10.0,45.0,216.7,A,Urban,1409.0,10665.0,20000.0,4.301,0.9086,-0.095808,0.0,0.0,0.0,1.0,0.0,4267.43,4.2674
1800,10.0,55.0,97.4,A,Urban,2159.0,49888.0,99200.0,4.9965,0.9946,-0.005438,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1801,1.0,67.0,172.2,C,Urban,3124.0,45775.0,105700.0,5.0241,0.7975,-0.226274,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1802,9.0,21.0,249.2,B,Urban,3872.0,19412.0,119800.0,5.0785,0.7907,-0.234827,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1803,9.0,48.0,197.9,C,Urban,4079.0,5173.0,78900.0,4.8971,0.9479,-0.053473,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1804,5.0,66.0,163.9,C,Suburban,1454.0,39524.0,163000.0,5.2122,0.7571,-0.278287,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1805,2.0,43.0,315.5,C,Urban,1710.0,18524.0,37500.0,4.574,0.7267,-0.319302,0.0,1.0,0.0,1.0,0.0,692.21,0.6922
1806,0.0,48.0,281.8,C,Rural,3925.0,5997.0,242800.0,5.3852,0.9129,-0.091111,0.0,1.0,0.0,0.0,0.0,4819.16,4.8192
1807,0.0,46.0,207.9,B,Suburban,1288.0,25547.0,34000.0,4.5315,0.8784,-0.129629,1.0,0.0,0.0,0.0,1.0,0.0,0.0
